0.220	7.690
0.135	7.690
0.048	7.689
-0.258	7.689
0.211	7.689
0.111	7.689
0.269	7.689
0.183	7.689
-0.205	7.689
-0.211	7.689
0.188	7.689
-0.129	7.689
0.581	7.689
-0.260	7.689
-0.204	7.689
-0.274	7.689
0.171	7.689
-0.188	7.689
-0.146	7.689
-0.206	7.689
-0.133	7.689
-0.164	7.689
0.164	7.689
0.195	7.689
0.136	7.689
0.166	7.689
-0.186	7.689
-0.188	7.689
-0.040	7.689
0.134	7.689
0.169	7.689
-0.181	7.689
0.211	7.688
0.100	7.688
0.178	7.688
-0.165	7.688
0.173	7.688
0.130	7.688
0.167	7.688
-0.211	7.688
0.091	7.688
0.131	7.688
0.572	7.688
-0.268	7.688
0.028	7.688
0.280	7.688
0.267	7.688
-0.160	7.688
0.223	7.688
0.170	7.688
0.140	7.688
0.198	7.688
0.132	7.688
0.193	7.688
-0.215	7.688
0.275	7.688
0.172	7.688
0.134	7.688
0.000	7.688
-0.142	7.687
0.233	7.687
0.115	7.687
0.218	7.687
0.141	7.687
0.162	7.687
0.280	7.687
-0.123	7.687
-0.264	7.687
0.249	7.687
-0.183	7.687
-0.129	7.687
-0.217	7.687
-0.187	7.687
0.163	7.687
-0.232	7.687
-0.191	7.687
-0.199	7.687
0.168	7.687
-0.220	7.687
-0.455	7.687
-0.559	7.687
0.187	7.687
-0.109	7.687
0.158	7.687
0.096	7.687
-0.178	7.687
0.209	7.687
-0.191	7.687
0.154	7.687
0.210	7.687
-0.277	7.687
0.091	7.687
-0.021	7.686
-0.081	7.686
-0.170	7.686
0.205	7.686
0.129	7.686
-0.194	7.686
0.128	7.686
-0.102	7.686
0.156	7.686
0.126	7.686
0.082	7.686
-0.098	7.686
-0.173	7.686
0.166	7.686
-0.197	7.686
0.205	7.686
-0.133	7.686
-0.211	7.686
-0.129	7.686
0.159	7.686
0.132	7.686
-0.169	7.686
-0.086	7.685
0.293	7.685
0.177	7.685
-0.111	7.685
-0.081	7.685
0.145	7.685
0.139	7.685
-0.090	7.685
-0.162	7.685
-0.179	7.685
0.213	7.685
0.133	7.685
-0.145	7.685
-0.245	7.685
0.145	7.685
0.188	7.685
0.187	7.685
0.094	7.685
0.183	7.685
0.242	7.685
-0.203	7.685
-0.127	7.685
0.095	7.685
0.240	7.685
-0.199	7.685
-0.187	7.684
0.246	7.684
0.133	7.684
0.081	7.684
0.163	7.684
-0.150	7.684
0.115	7.684
0.217	7.684
0.200	7.684
-0.200	7.684
-0.239	7.684
0.227	7.684
-0.127	7.684
-0.186	7.684
0.099	7.684
0.186	7.684
-0.184	7.684
0.255	7.684
-0.112	7.684
0.172	7.684
-0.241	7.684
0.212	7.684
0.129	7.684
-0.085	7.684
0.184	7.684
-0.226	7.684
0.114	7.683
0.263	7.683
-0.243	7.683
-0.085	7.683
0.176	7.683
0.126	7.683
0.138	7.683
-0.253	7.683
-0.158	7.683
0.102	7.683
0.179	7.683
0.147	7.683
-0.231	7.683
0.190	7.683
0.123	7.683
-0.159	7.683
-0.060	7.683
0.168	7.683
0.145	7.683
0.145	7.683
0.195	7.683
-0.124	7.683
0.156	7.683
0.024	7.683
-0.091	7.683
0.058	7.683
0.181	7.683
-0.164	7.683
0.104	7.683
0.197	7.683
-0.293	7.683
0.179	7.683
-0.209	7.683
0.094	7.683
0.144	7.683
-0.021	7.682
0.096	7.682
-0.096	7.682
-0.162	7.682
0.068	7.682
-0.191	7.682
0.192	7.682
-0.088	7.682
0.122	7.682
-0.156	7.682
0.116	7.682
0.203	7.682
-0.155	7.682
-0.150	7.682
0.169	7.682
-0.079	7.682
-0.178	7.682
-0.089	7.682
0.212	7.682
0.212	7.682
-0.180	7.682
0.002	7.682
-0.067	7.682
-0.163	7.682
-0.262	7.682
-0.055	7.682
0.195	7.682
-0.152	7.682
-0.189	7.682
-0.098	7.682
0.329	7.682
-0.211	7.682
-0.553	7.682
-0.196	7.682
-0.093	7.682
0.145	7.682
0.288	7.681
0.002	7.681
0.139	7.681
-0.178	7.681
-0.193	7.681
-0.173	7.681
-0.276	7.681
0.146	7.681
-0.181	7.681
-0.212	7.681
-0.078	7.681
0.266	7.681
-0.144	7.681
-0.108	7.681
-0.161	7.681
0.180	7.681
-0.115	7.681
0.070	7.681
-0.094	7.681
-0.106	7.681
-0.153	7.681
0.080	7.681
0.094	7.681
0.153	7.681
0.239	7.681
-0.202	7.681
-0.193	7.681
-0.152	7.681
0.199	7.681
-0.207	7.681
0.279	7.681
0.248	7.680
-0.043	7.680
0.278	7.680
-0.142	7.680
-0.174	7.680
-0.144	7.680
-0.264	7.680
0.158	7.680
-0.140	7.680
-0.152	7.680
0.134	7.680
0.092	7.680
0.201	7.680
-0.198	7.680
-0.164	7.680
0.205	7.680
-0.176	7.680
-0.159	7.680
-0.131	7.680
-0.128	7.680
0.230	7.680
-0.189	7.680
0.140	7.680
0.174	7.680
-0.134	7.680
0.248	7.680
0.101	7.680
0.034	7.680
0.243	7.680
0.044	7.680
-0.130	7.680
-0.030	7.680
0.270	7.680
-0.275	7.680
0.210	7.680
0.042	7.679
0.096	7.679
0.002	7.679
-0.022	7.679
0.134	7.679
-0.064	7.679
-0.077	7.679
0.018	7.679
0.172	7.679
0.070	7.679
0.128	7.679
0.162	7.679
0.001	7.679
0.068	7.679
0.198	7.679
-0.165	7.679
-0.277	7.679
0.078	7.679
-0.246	7.679
0.093	7.679
-0.228	7.679
0.406	7.679
0.178	7.679
0.174	7.679
0.266	7.679
-0.320	7.679
0.143	7.679
-0.235	7.679
0.253	7.679
-0.194	7.679
-0.197	7.679
-0.064	7.679
0.019	7.679
-0.267	7.679
-0.133	7.679
-0.067	7.679
0.233	7.679
-0.157	7.679
0.001	7.679
0.133	7.679
-0.138	7.678
-0.172	7.678
-0.173	7.678
0.104	7.678
0.002	7.678
0.204	7.678
-0.245	7.678
0.229	7.678
-0.135	7.678
-0.125	7.678
0.076	7.678
-0.138	7.678
0.142	7.678
-0.127	7.678
-0.196	7.678
0.195	7.678
0.211	7.678
0.184	7.678
-0.015	7.678
0.153	7.678
0.000	7.678
0.190	7.678
0.079	7.678
-0.039	7.678
0.050	7.678
0.145	7.678
-0.089	7.678
-0.149	7.678
-0.156	7.678
0.201	7.678
-0.092	7.678
0.102	7.678
-0.153	7.678
-0.195	7.678
0.162	7.677
-0.201	7.677
0.171	7.677
0.098	7.677
-0.066	7.677
0.076	7.677
0.166	7.677
0.133	7.677
-0.231	7.677
-0.130	7.677
-0.015	7.677
-0.141	7.677
0.201	7.677
-0.145	7.677
-0.287	7.677
-0.096	7.677
-0.251	7.677
-0.208	7.677
0.205	7.677
0.067	7.677
0.047	7.677
-0.169	7.677
0.261	7.677
0.158	7.677
0.027	7.677
-0.131	7.677
0.170	7.677
-0.198	7.677
0.191	7.677
0.072	7.677
0.171	7.677
0.159	7.676
-0.176	7.676
0.121	7.676
0.184	7.676
-0.077	7.676
0.027	7.676
0.107	7.676
0.240	7.676
-0.043	7.676
0.276	7.676
-0.028	7.676
-0.173	7.676
-0.193	7.676
0.166	7.676
0.067	7.676
-0.137	7.676
-0.166	7.676
-0.258	7.676
0.139	7.676
-0.142	7.676
-0.189	7.676
0.156	7.676
-0.201	7.676
-0.122	7.676
-0.090	7.676
0.142	7.676
0.228	7.676
-0.132	7.675
-0.223	7.675
-0.137	7.675
-0.125	7.675
0.039	7.675
-0.017	7.675
-0.128	7.675
0.200	7.675
0.251	7.675
0.167	7.675
-0.214	7.675
0.193	7.675
0.162	7.675
-0.184	7.675
-0.157	7.675
0.050	7.675
0.039	7.675
-0.236	7.675
0.039	7.675
-0.039	7.675
0.172	7.675
-0.028	7.675
-0.170	7.675
0.191	7.675
0.291	7.675
-0.122	7.675
0.154	7.675
-0.195	7.675
0.029	7.675
-0.184	7.675
0.067	7.675
-0.079	7.675
0.049	7.675
-0.176	7.675
-0.038	7.675
-0.159	7.675
0.226	7.675
-0.098	7.675
0.269	7.674
-0.100	7.674
-0.158	7.674
0.163	7.674
-0.275	7.674
0.204	7.674
-0.017	7.674
-0.038	7.674
0.151	7.674
-0.040	7.674
-0.073	7.674
0.115	7.674
-0.166	7.674
-0.129	7.674
-0.247	7.674
0.111	7.674
0.185	7.674
-0.194	7.674
-0.135	7.674
0.123	7.674
0.019	7.674
-0.189	7.674
-0.103	7.674
-0.165	7.674
-0.166	7.674
-0.073	7.674
0.029	7.674
0.169	7.674
0.068	7.674
0.246	7.674
-0.266	7.673
-0.223	7.673
0.288	7.673
0.068	7.673
0.163	7.673
0.143	7.673
0.190	7.673
-0.007	7.673
-0.166	7.673
-0.010	7.673
0.195	7.673
0.224	7.673
0.056	7.673
-0.161	7.673
-0.185	7.673
-0.180	7.673
0.210	7.673
-0.155	7.673
0.095	7.673
-0.048	7.673
-0.047	7.673
-0.151	7.673
0.166	7.673
0.224	7.673
0.035	7.673
0.103	7.673
0.184	7.673
-0.068	7.673
-0.141	7.673
-0.291	7.673
0.008	7.673
0.171	7.673
-0.200	7.673
0.220	7.673
0.092	7.673
0.000	7.673
0.197	7.673
0.018	7.673
0.201	7.673
-0.243	7.672
-0.194	7.672
0.138	7.672
-0.177	7.672
0.010	7.672
-0.205	7.672
-0.208	7.672
0.207	7.672
-0.150	7.672
0.132	7.672
-0.132	7.672
0.209	7.672
0.220	7.672
-0.172	7.672
-0.264	7.672
0.157	7.672
0.221	7.672
-0.196	7.672
-0.111	7.672
0.157	7.672
-0.032	7.672
0.061	7.672
0.191	7.672
0.103	7.672
-0.197	7.671
0.179	7.671
0.075	7.671
-0.107	7.671
0.135	7.671
0.051	7.671
0.153	7.671
0.227	7.671
0.183	7.671
-0.144	7.671
0.158	7.671
-0.193	7.671
0.007	7.671
-0.066	7.671
-0.068	7.671
-0.196	7.671
-0.002	7.671
0.280	7.671
-0.205	7.671
0.097	7.671
-0.019	7.671
0.193	7.671
0.167	7.671
-0.053	7.671
-0.292	7.671
-0.145	7.671
-0.127	7.671
-0.178	7.671
0.179	7.671
0.177	7.671
0.009	7.671
-0.278	7.671
-0.157	7.671
0.233	7.671
-0.137	7.671
-0.155	7.671
-0.065	7.670
-0.218	7.670
0.256	7.670
-0.200	7.670
-0.137	7.670
-0.061	7.670
-0.089	7.670
0.115	7.670
-0.004	7.670
-0.136	7.670
0.185	7.670
0.147	7.670
0.033	7.670
0.195	7.670
0.172	7.670
0.003	7.670
-0.147	7.670
0.079	7.670
0.195	7.670
0.239	7.670
-0.194	7.670
-0.165	7.670
0.001	7.670
-0.191	7.670
-0.186	7.670
0.171	7.670
-0.026	7.670
-0.216	7.670
-0.005	7.670
0.203	7.670
-0.132	7.670
0.209	7.670
0.147	7.670
-0.178	7.670
-0.186	7.670
0.003	7.670
0.202	7.670
0.154	7.670
-0.166	7.670
0.227	7.670
0.286	7.670
0.112	7.670
-0.230	7.669
0.020	7.669
-0.049	7.669
0.186	7.669
-0.162	7.669
0.070	7.669
0.059	7.669
-0.219	7.669
-0.167	7.669
0.261	7.669
-0.098	7.669
-0.176	7.669
0.043	7.669
0.021	7.669
0.067	7.669
0.043	7.669
-0.131	7.669
-0.215	7.669
-0.094	7.669
-0.192	7.669
-0.008	7.669
0.255	7.669
0.232	7.669
-0.073	7.669
-0.174	7.669
0.214	7.669
-0.236	7.669
-0.091	7.669
-0.187	7.669
-0.252	7.669
0.001	7.669
-0.200	7.669
0.078	7.669
-0.061	7.669
-0.224	7.669
0.158	7.669
-0.169	7.668
-0.017	7.668
0.140	7.668
0.043	7.668
0.009	7.668
-0.258	7.668
-0.252	7.668
-0.222	7.668
0.206	7.668
0.173	7.668
-0.173	7.668
0.109	7.668
0.209	7.668
0.183	7.668
0.250	7.668
-0.221	7.668
-0.212	7.668
-0.236	7.668
0.053	7.668
-0.230	7.668
-0.152	7.668
-0.017	7.668
-0.015	7.668
0.174	7.668
-0.174	7.668
0.212	7.668
0.196	7.668
-0.040	7.668
0.196	7.668
-0.202	7.667
0.184	7.667
0.162	7.667
0.030	7.667
0.196	7.667
0.219	7.667
0.135	7.667
-0.042	7.667
0.249	7.667
-0.029	7.667
0.148	7.667
0.106	7.667
0.227	7.667
-0.074	7.667
-0.214	7.667
0.158	7.667
0.016	7.667
-0.149	7.667
0.205	7.667
-0.151	7.667
-0.207	7.667
0.207	7.667
-0.122	7.667
-0.167	7.667
-0.050	7.667
0.211	7.667
0.023	7.667
-0.207	7.667
0.142	7.667
-0.151	7.667
-0.195	7.667
-0.181	7.667
0.226	7.667
0.189	7.667
0.097	7.667
-0.078	7.666
-0.220	7.666
-0.209	7.666
0.179	7.666
-0.020	7.666
-0.142	7.666
-0.193	7.666
-0.041	7.666
-0.193	7.666
0.178	7.666
-0.059	7.666
0.185	7.666
-0.201	7.666
0.186	7.666
-0.245	7.666
-0.105	7.666
0.133	7.666
-0.404	7.666
-0.243	7.666
0.235	7.666
0.002	7.666
0.158	7.666
0.199	7.666
0.266	7.666
-0.195	7.666
-0.202	7.666
-0.187	7.666
0.213	7.665
-0.070	7.665
-0.148	7.665
0.131	7.665
-0.135	7.665
0.198	7.665
0.109	7.665
0.199	7.665
0.213	7.665
0.146	7.665
0.252	7.665
-0.176	7.665
0.289	7.665
0.246	7.665
-0.179	7.665
-0.132	7.665
-0.203	7.665
0.205	7.665
0.247	7.665
-0.105	7.665
-0.152	7.664
0.122	7.664
-0.113	7.664
0.094	7.664
0.373	7.664
0.065	7.664
-0.183	7.664
0.091	7.664
0.123	7.664
-0.284	7.664
-0.174	7.664
-0.265	7.664
0.217	7.664
-0.160	7.664
-0.107	7.664
-0.195	7.664
0.260	7.664
0.109	7.664
-0.244	7.664
0.193	7.664
0.177	7.663
0.176	7.663
-0.185	7.663
0.231	7.663
0.226	7.663
0.160	7.663
0.100	7.663
0.227	7.663
-0.248	7.663
0.239	7.663
0.203	7.663
-0.111	7.663
-0.194	7.663
0.174	7.663
0.110	7.663
-0.143	7.663
0.173	7.663
-0.127	7.663
-0.261	7.663
0.079	7.663
-0.206	7.663
0.175	7.663
0.210	7.663
0.054	7.663
-0.099	7.663
0.132	7.663
-0.228	7.663
0.233	7.663
0.209	7.662
-0.092	7.662
-0.223	7.662
0.253	7.662
0.196	7.662
-0.091	7.662
-0.201	7.662
0.248	7.662
-0.243	7.662
-0.207	7.662
-0.235	7.662
0.187	7.662
-0.190	7.662
0.215	7.662
0.120	7.662
0.188	7.662
-0.188	7.662
-0.052	7.662
0.151	7.662
-0.225	7.662
-0.258	7.662
0.210	7.662
-0.174	7.662
0.174	7.662
-0.089	7.662
0.196	7.662
-0.253	7.662
0.000	7.662
-0.152	7.662
0.257	7.662
-0.171	7.662
0.072	7.662
-0.230	7.662
-0.287	7.661
-0.209	7.661
-0.157	7.661
-0.120	7.661
0.138	7.661
-0.193	7.661
0.550	7.661
0.180	7.661
-0.207	7.661
0.156	7.661
0.148	7.661
-0.106	7.661
-0.172	7.661
-0.149	7.661
-0.001	7.661
0.040	7.661
-0.213	7.661
-0.172	7.661
-0.144	7.661
0.172	7.661
0.239	7.661
0.081	7.661
-0.249	7.661
-0.134	7.661
0.209	7.661
0.262	7.661
-0.106	7.661
-0.194	7.661
-0.207	7.661
0.197	7.661
-0.065	7.660
0.206	7.660
0.109	7.660
0.221	7.660
0.000	7.660
0.115	7.660
0.167	7.660
0.284	7.660
0.233	7.660
0.276	7.660
0.248	7.660
-0.178	7.660
-0.038	7.660
-0.182	7.660
-0.149	7.660
0.002	7.660
-0.204	7.660
0.028	7.660
0.015	7.659
-0.013	7.659
-0.077	7.659
-0.221	7.659
0.168	7.659
-0.070	7.659
-0.212	7.659
-0.169	7.659
-0.259	7.659
-0.130	7.659
0.060	7.659
-0.078	7.659
0.283	7.659
-0.281	7.659
0.235	7.659
-0.169	7.659
0.165	7.659
-0.165	7.659
-0.026	7.659
-0.245	7.659
-0.234	7.659
0.057	7.659
0.190	7.659
-0.191	7.659
-0.133	7.659
-0.107	7.659
-0.151	7.658
0.207	7.658
0.151	7.658
0.214	7.658
0.109	7.658
-0.057	7.658
0.236	7.658
0.205	7.658
0.108	7.658
-0.198	7.658
-0.170	7.658
0.183	7.658
0.114	7.658
0.160	7.657
-0.166	7.657
0.350	7.657
0.153	7.657
-0.153	7.657
-0.112	7.657
0.142	7.657
-0.192	7.657
-0.120	7.657
0.283	7.657
0.179	7.657
-0.142	7.657
0.188	7.657
0.057	7.657
0.001	7.657
0.175	7.657
-0.204	7.657
0.252	7.656
-0.101	7.656
-0.181	7.656
0.106	7.656
-0.117	7.656
0.093	7.656
-0.179	7.656
-0.055	7.656
0.057	7.656
-0.186	7.656
-0.203	7.656
-0.286	7.656
0.000	7.656
0.182	7.656
0.178	7.656
0.002	7.656
-0.105	7.656
-0.090	7.656
0.249	7.656
0.090	7.656
-0.153	7.656
0.302	7.656
-0.147	7.656
0.101	7.656
-0.551	7.656
-0.142	7.656
-0.053	7.655
0.106	7.655
0.221	7.655
0.228	7.655
-0.230	7.655
0.175	7.655
0.023	7.655
-0.055	7.655
0.165	7.655
-0.248	7.655
-0.282	7.655
-0.020	7.655
0.055	7.655
-0.220	7.655
-0.179	7.655
-0.002	7.654
0.160	7.654
-0.130	7.654
0.049	7.654
-0.172	7.654
-0.103	7.654
0.176	7.654
0.140	7.654
-0.140	7.654
-0.090	7.654
-0.175	7.654
0.005	7.654
-0.230	7.654
-0.245	7.654
-0.200	7.654
0.325	7.654
-0.364	7.654
-0.172	7.654
0.221	7.654
-0.110	7.654
0.161	7.654
-0.163	7.654
0.194	7.653
0.188	7.653
0.100	7.653
-0.098	7.653
-0.217	7.653
0.104	7.653
0.266	7.653
0.237	7.653
-0.047	7.653
0.165	7.653
0.231	7.653
-0.182	7.653
0.090	7.653
0.282	7.653
-0.107	7.653
-0.011	7.653
0.014	7.653
-0.281	7.653
0.193	7.653
0.210	7.652
0.066	7.652
0.292	7.652
0.201	7.652
-0.264	7.652
0.203	7.652
0.109	7.652
0.064	7.652
0.181	7.652
0.033	7.652
0.184	7.652
-0.052	7.652
0.453	7.652
0.164	7.652
-0.159	7.652
0.135	7.652
0.060	7.652
0.098	7.652
-0.156	7.652
-0.279	7.651
-0.184	7.651
-0.290	7.651
-0.030	7.651
-0.163	7.651
-0.063	7.651
0.039	7.651
-0.039	7.651
-0.216	7.651
0.191	7.651
-0.180	7.651
-0.233	7.651
-0.062	7.651
-0.098	7.651
0.189	7.651
0.182	7.651
0.062	7.651
0.145	7.651
-0.172	7.651
-0.134	7.651
-0.059	7.651
0.516	7.651
0.165	7.651
-0.064	7.651
0.226	7.651
-0.308	7.651
-0.088	7.651
0.063	7.650
-0.333	7.650
0.213	7.650
0.136	7.650
0.070	7.650
-0.197	7.650
0.199	7.650
0.139	7.650
-0.136	7.650
0.066	7.650
0.283	7.650
0.065	7.650
-0.225	7.650
0.055	7.650
0.220	7.650
0.248	7.650
0.042	7.650
0.066	7.650
0.079	7.650
-0.058	7.650
-0.160	7.650
-0.103	7.650
0.241	7.649
0.029	7.649
-0.106	7.649
0.147	7.649
-0.096	7.649
0.195	7.649
-0.179	7.649
-0.102	7.649
-0.180	7.649
0.014	7.649
0.176	7.649
-0.194	7.649
-0.189	7.649
-0.189	7.649
0.161	7.649
-0.280	7.649
0.190	7.649
-0.202	7.649
-0.039	7.649
0.150	7.649
-0.438	7.649
-0.052	7.649
0.563	7.649
0.237	7.649
-0.191	7.649
-0.131	7.649
0.105	7.649
-0.063	7.649
-0.011	7.649
-0.026	7.649
-0.062	7.649
-0.198	7.649
-0.063	7.649
0.119	7.649
-0.155	7.649
0.002	7.648
0.023	7.648
-0.067	7.648
0.130	7.648
-0.229	7.648
0.209	7.648
-0.244	7.648
0.211	7.648
-0.020	7.648
0.202	7.648
-0.195	7.648
0.068	7.648
-0.153	7.648
0.228	7.648
0.067	7.648
-0.060	7.648
-0.216	7.648
-0.064	7.648
0.157	7.648
0.002	7.648
0.192	7.648
-0.173	7.647
0.001	7.647
-0.187	7.647
0.033	7.647
-0.160	7.647
0.160	7.647
-0.075	7.647
-0.572	7.647
0.276	7.647
-0.157	7.647
-0.207	7.647
0.274	7.646
0.204	7.646
0.056	7.646
0.177	7.646
0.158	7.646
0.117	7.646
0.176	7.646
0.237	7.646
0.169	7.646
-0.220	7.646
0.117	7.646
0.177	7.646
-0.198	7.646
0.002	7.646
0.001	7.646
0.180	7.646
0.134	7.646
0.210	7.646
-0.235	7.646
-0.142	7.646
0.001	7.646
0.214	7.646
0.026	7.646
0.183	7.645
-0.155	7.645
-0.026	7.645
-0.025	7.645
-0.261	7.645
-0.273	7.645
0.265	7.645
0.168	7.645
0.285	7.645
0.026	7.645
0.056	7.645
0.208	7.645
-0.222	7.644
0.157	7.644
-0.053	7.644
-0.024	7.644
-0.034	7.644
0.060	7.644
-0.055	7.644
0.166	7.644
-0.232	7.644
0.191	7.644
0.220	7.644
0.166	7.644
-0.166	7.644
-0.187	7.644
-0.140	7.644
0.026	7.644
-0.174	7.644
-0.283	7.644
0.002	7.644
-0.180	7.644
-0.126	7.643
-0.172	7.643
0.269	7.643
-0.203	7.643
0.266	7.643
0.205	7.643
-0.165	7.643
-0.025	7.643
-0.206	7.643
-0.154	7.643
0.002	7.643
0.000	7.643
0.166	7.643
0.203	7.643
-0.057	7.643
0.106	7.643
0.217	7.643
0.026	7.643
-0.114	7.643
0.024	7.643
-0.172	7.643
0.026	7.643
-0.023	7.643
-0.021	7.643
0.032	7.643
-0.023	7.643
0.002	7.642
0.140	7.642
-0.266	7.642
0.229	7.642
0.157	7.642
0.154	7.642
-0.262	7.642
-0.187	7.642
0.001	7.642
-0.216	7.642
-0.163	7.642
0.240	7.642
-0.199	7.642
0.156	7.642
-0.206	7.641
0.118	7.641
-0.272	7.641
-0.207	7.641
-0.175	7.641
0.003	7.641
0.218	7.641
-0.250	7.641
-0.115	7.641
-0.199	7.641
0.088	7.641
-0.114	7.641
-0.234	7.641
0.168	7.641
-0.000	7.641
0.191	7.641
0.255	7.641
0.141	7.641
0.053	7.641
0.201	7.640
-0.163	7.640
0.002	7.640
-0.154	7.640
0.200	7.640
0.060	7.640
-0.182	7.640
0.182	7.640
-0.167	7.640
-0.204	7.640
0.010	7.640
-0.007	7.640
-0.520	7.640
-0.183	7.640
-0.146	7.640
-0.003	7.640
0.061	7.640
-0.211	7.640
-0.154	7.639
-0.050	7.639
-0.201	7.639
0.180	7.639
0.053	7.639
-0.135	7.639
-0.154	7.639
0.155	7.639
0.042	7.639
0.157	7.639
0.164	7.639
-0.086	7.639
0.194	7.639
-0.057	7.639
0.165	7.639
-0.213	7.639
0.030	7.638
0.155	7.638
-0.114	7.638
-0.139	7.638
0.103	7.638
0.106	7.638
-0.102	7.638
-0.189	7.638
-0.058	7.638
0.167	7.638
0.204	7.638
-0.152	7.638
-0.039	7.638
-0.195	7.638
0.213	7.638
0.131	7.638
-0.027	7.638
0.067	7.638
0.053	7.638
0.195	7.638
0.165	7.638
0.104	7.637
0.015	7.637
0.052	7.637
-0.000	7.637
-0.154	7.637
0.003	7.637
-0.223	7.637
-0.050	7.637
-0.129	7.637
0.471	7.637
-0.012	7.637
0.226	7.637
-0.133	7.637
-0.196	7.637
0.290	7.637
-0.165	7.637
-0.152	7.636
-0.250	7.636
0.002	7.636
0.027	7.636
-0.050	7.636
0.062	7.636
-0.152	7.636
0.174	7.636
-0.066	7.636
-0.154	7.636
-0.026	7.636
-0.176	7.636
-0.049	7.636
-0.129	7.636
0.222	7.636
0.179	7.635
0.192	7.635
0.285	7.635
-0.103	7.635
0.240	7.635
-0.190	7.635
0.014	7.635
0.012	7.635
-0.011	7.635
-0.289	7.635
0.186	7.635
0.152	7.635
-0.009	7.635
0.003	7.635
0.141	7.635
-0.000	7.635
0.261	7.634
-0.162	7.634
-0.159	7.634
-0.186	7.634
0.137	7.634
0.149	7.634
-0.058	7.634
0.034	7.634
0.079	7.634
0.269	7.634
-0.221	7.634
0.056	7.634
-0.282	7.634
0.096	7.634
-0.100	7.633
0.058	7.633
0.160	7.633
-0.031	7.633
-0.234	7.633
0.179	7.633
-0.199	7.633
-0.176	7.633
-0.191	7.633
0.224	7.633
0.263	7.633
-0.057	7.633
-0.054	7.633
0.169	7.633
0.105	7.633
0.139	7.632
-0.266	7.632
-0.216	7.632
-0.207	7.632
-0.095	7.632
0.098	7.632
-0.133	7.632
0.133	7.632
0.183	7.632
-0.075	7.632
-0.100	7.632
-0.149	7.632
-0.098	7.632
0.124	7.632
-0.158	7.632
0.126	7.631
-0.126	7.631
0.193	7.631
-0.261	7.631
0.001	7.631
0.138	7.631
-0.133	7.631
0.156	7.631
0.201	7.631
-0.104	7.631
0.045	7.631
0.216	7.631
0.182	7.631
0.161	7.631
-0.144	7.631
0.120	7.631
0.063	7.630
-0.043	7.630
-0.166	7.630
0.114	7.630
0.057	7.630
0.279	7.630
0.132	7.630
0.219	7.630
0.243	7.630
0.115	7.630
0.131	7.630
-0.174	7.630
0.059	7.630
-0.187	7.630
-0.218	7.630
0.090	7.630
0.270	7.629
-0.061	7.629
0.161	7.629
0.189	7.629
0.161	7.629
0.002	7.629
0.086	7.629
-0.170	7.629
0.201	7.629
0.169	7.629
0.156	7.629
0.170	7.629
-0.160	7.629
-0.157	7.629
0.150	7.629
-0.136	7.629
0.054	7.629
0.210	7.629
0.209	7.629
0.066	7.629
0.207	7.629
-0.276	7.629
0.227	7.629
0.106	7.629
0.191	7.629
-0.054	7.628
0.169	7.628
-0.089	7.628
-0.056	7.628
0.023	7.628
-0.266	7.628
0.221	7.628
-0.131	7.628
-0.020	7.628
0.156	7.628
-0.133	7.628
-0.159	7.628
0.162	7.628
0.204	7.628
0.138	7.628
0.170	7.628
-0.104	7.628
-0.178	7.628
0.113	7.628
0.012	7.627
0.104	7.627
-0.157	7.627
-0.051	7.627
-0.196	7.627
-0.178	7.627
-0.009	7.627
-0.214	7.627
-0.210	7.627
-0.120	7.627
-0.129	7.627
-0.084	7.627
0.274	7.627
-0.064	7.627
-0.158	7.627
0.099	7.627
0.181	7.627
0.103	7.627
0.067	7.627
-0.197	7.627
-0.579	7.626
-0.110	7.626
-0.147	7.626
-0.112	7.626
-0.236	7.626
0.199	7.626
0.035	7.626
-0.099	7.626
0.085	7.626
-0.085	7.626
0.224	7.626
0.233	7.626
-0.066	7.626
0.144	7.626
-0.032	7.626
0.067	7.626
-0.110	7.626
0.105	7.626
0.266	7.626
0.183	7.626
0.166	7.626
0.219	7.625
-0.221	7.625
-0.184	7.625
-0.270	7.625
-0.166	7.625
-0.099	7.625
0.068	7.625
-0.159	7.625
0.067	7.625
0.149	7.625
-0.154	7.625
0.171	7.625
0.164	7.625
-0.166	7.625
0.003	7.625
-0.261	7.625
0.000	7.625
0.194	7.624
0.218	7.624
0.028	7.624
-0.177	7.624
0.181	7.624
0.188	7.624
-0.206	7.624
-0.181	7.624
-0.027	7.624
-0.065	7.624
0.196	7.624
0.142	7.624
-0.205	7.624
-0.100	7.624
0.042	7.624
0.210	7.623
-0.200	7.623
0.058	7.623
-0.066	7.623
-0.066	7.623
-0.188	7.623
0.568	7.623
0.216	7.623
-0.215	7.623
0.030	7.623
0.290	7.623
-0.100	7.623
0.133	7.623
-0.188	7.623
0.188	7.623
-0.039	7.623
-0.139	7.623
0.426	7.623
0.059	7.623
-0.218	7.622
0.163	7.622
0.104	7.622
-0.055	7.622
-0.115	7.622
0.117	7.622
0.169	7.622
0.083	7.622
0.246	7.622
-0.168	7.622
-0.027	7.622
-0.165	7.622
0.193	7.622
-0.201	7.622
0.051	7.622
0.073	7.622
0.022	7.622
-0.147	7.622
-0.019	7.622
0.125	7.622
-0.166	7.621
0.152	7.621
0.017	7.621
-0.150	7.621
0.039	7.621
-0.150	7.621
-0.039	7.621
0.180	7.621
0.162	7.621
